-1.729511 -0.455252 -1.088699 0.701330 0.724509 -1.160693 -0.209656 1.518722 
1.331514 -0.462821 -1.084967 0.698103 -0.022173 -0.693258 -0.969893 1.239762 
0.736127 -0.478767 -1.080926 0.702267 1.346235 -1.224508 -1.641411 0.327876 
1.346485 -0.457337 -1.097005 0.702320 -1.030063 -1.036237 -0.702833 0.698703 
-1.311386 -0.473593 -1.078134 0.719339 -0.913866 -0.925143 -0.987181 -0.188993 
1.047025 -0.483268 -1.086565 0.690509 0.964777 0.789057 -0.220363 0.635412 
-0.342206 -0.471301 -1.096501 0.708700 -1.457639 -0.133724 -0.762185 -0.863067 
-1.544089 -0.464781 -1.069134 0.706959 -1.457944 -0.139221 -0.081066 -0.738534 
-0.243218 -0.461271 -1.088767 0.687820 -1.452859 -0.144080 -0.001025 1.606457 
-0.556613 -0.474478 -1.105956 0.715770 -1.458563 -0.151924 1.136648 1.205931 
-1.697523 -0.455669 -1.082562 0.700408 -1.464331 -0.138276 1.423220 -0.305699 
0.027121 -0.456406 -1.106673 0.703054 -1.461489 -0.135296 0.589275 -1.011094 
-0.221116 -0.474133 -1.083951 0.699531 -1.461137 -0.141694 -0.027521 -1.017020 
1.441283 -0.450947 -1.095368 0.694122 -1.458167 -0.136954 0.930849 0.336409 
-1.695955 -0.467066 -1.088409 0.717207 -1.453793 -0.138908 1.599787 -0.181909 
-1.915945 -0.459457 -1.065795 0.704114 -1.458278 -0.140356 -1.093386 0.946699 
1.488746 -0.465510 -1.092849 0.712715 -1.454433 -0.132628 -1.223636 -1.301055 
-1.678724 -0.467620 -1.085336 0.716318 -1.460418 -0.141611 0.924042 0.224289 
-0.939983 -0.466412 -1.089716 0.715771 -1.460727 -0.142707 1.322103 0.293408 
-0.680400 -0.472942 -1.070303 0.696651 -1.457251 -0.137708 1.285956 1.240555 
0.300986 -0.473780 -1.083266 0.712751 -1.463363 -0.136601 1.228187 -0.547996 
-0.446357 -0.471080 -1.068293 0.710759 -1.460910 -0.142710 0.797386 1.644754 
-1.714540 -0.475099 -1.096173 0.674776 -1.458870 -0.138323 0.599286 1.151205 
1.045843 -0.469936 -1.093516 0.700741 -1.458422 -0.140516 1.310830 0.323461 
-1.654195 -0.459200 -1.082288 0.709009 -1.463536 -0.141794 1.304984 0.292212 
-1.060728 -0.432939 -1.094147 0.703038 -1.457505 -0.126658 -0.545548 -0.851195 
-0.669527 -0.469293 -1.076913 0.708687 -1.459281 -0.149423 0.084259 0.750799 
-0.356412 -0.461020 -1.097463 0.729251 -1.450389 -0.137570 0.743060 1.371023 
-1.302834 -0.464356 -1.107603 0.707959 -1.452752 -0.140643 0.489160 1.232216 
1.280408 -0.467990 -1.087700 0.707870 -1.457770 -0.130729 -0.107258 1.598230 
-0.493739 -0.460909 -1.083375 0.698423 -1.457958 -0.144235 -0.057122 0.741003 
1.426225 -0.463194 -1.075858 0.694194 -1.460930 -0.137741 0.755075 -0.222237 
-0.967304 -0.446210 -1.096495 0.696725 -1.455119 -0.143505 1.081783 1.440339 
1.114423 -0.503765 -1.080840 0.696476 -1.463664 -0.139253 0.551370 -0.632636 
0.312041 -0.479925 -1.089231 0.698736 -1.461602 -0.145388 1.149662 1.558352 
1.512961 -0.457787 -1.082350 0.695420 -1.464426 -0.134112 1.008051 -1.461094 
-0.334797 -0.461032 -1.105152 0.711526 -1.463316 -0.134853 0.122450 0.246006 
-1.761549 -0.463969 -1.093812 0.703806 -1.459409 -0.142218 0.656213 0.742014 
-0.860297 -0.444292 -1.076285 0.717118 -1.458752 -0.139309 -0.392148 1.547896 
0.295376 -0.466328 -1.073459 0.718292 -1.459657 -0.138210 1.449943 -0.405352 
-0.856089 -0.462248 -1.080766 0.696469 -1.459220 -0.133182 -0.408278 1.053079 
1.758922 -0.461464 -1.088811 0.689951 -1.453655 -0.142584 1.211993 0.378554 
1.517305 -0.463862 -1.090340 0.689685 -1.458230 -0.134662 0.755596 1.029215 
1.174455 -0.474454 -1.097648 0.700614 -1.459419 -0.138261 0.005894 1.068480 
-1.738569 -0.476401 -1.090644 0.700097 -1.458146 -0.134313 -1.447304 1.499203 
1.677412 -0.454026 -1.097610 0.707978 -1.458103 -0.140418 0.483489 1.518683 
0.272803 -0.448158 -1.088631 0.704222 -1.463547 -0.136305 -1.024447 -0.009544 
-1.411700 -0.465969 -1.106712 0.691573 -1.456678 -0.138304 -1.665681 -1.725185 
-1.568217 -0.470681 -1.080545 0.693323 -1.459776 -0.142693 0.150593 -0.003225 
-1.015593 -0.457876 -1.096437 0.707432 -1.456952 -0.140993 -0.203566 -0.136327 
1.421794 -0.480857 -1.093757 0.710314 -1.455110 -0.142074 0.766020 -0.727821 
0.201261 -0.461109 -1.087403 0.713982 -1.463500 -0.145716 1.246287 0.284879 
-0.151286 -0.468720 -1.088000 0.698266 -1.462178 -0.140022 0.509996 0.184820 
-1.134374 -0.456584 -1.100658 0.706718 -1.465154 -0.140223 -1.098992 -0.659399 
1.785064 -0.466511 -1.091613 0.702036 -1.460970 -0.140245 1.255162 1.772095 
0.850540 -0.449608 -1.098339 0.701719 -1.458777 -0.137730 -1.404398 1.351696 
-1.700026 -0.463182 -1.090293 0.683985 -1.462721 -0.142366 1.189155 1.150089 
-0.784177 -0.454017 -1.077769 0.690459 -1.457614 -0.130249 1.306347 0.105823 
-1.884944 -0.464179 -1.096390 0.716565 -1.462040 -0.141585 -0.176597 -0.119472 
-1.539216 -0.473050 -1.076486 0.684919 -1.457225 -0.132826 -1.441921 -0.622348 
-1.633297 -0.465105 -1.103789 0.704839 -1.460306 -0.133528 0.339108 0.416244 
0.448593 -0.458499 -1.100448 0.717947 -1.459352 -0.136238 -0.267744 0.836878 
-1.131601 -0.452916 -1.115184 0.697822 -1.460030 -0.136133 -0.083581 -1.059405 
-1.446194 -0.448632 -1.067039 0.716238 -1.458746 -0.137451 -1.680463 -1.548677 
-0.911080 -0.445543 -1.084089 0.701745 -1.462991 -0.141872 -0.346961 0.622023 
1.580159 -0.497932 -1.097895 0.683816 -1.457931 -0.146085 0.918187 -0.390747 
-1.498356 -0.469344 -1.082519 0.690814 -1.461035 -0.137783 0.925216 0.611503 
0.479559 -0.462622 -1.098695 0.706264 -1.457988 -0.142299 -0.820615 -1.180797 
-0.455506 -0.457528 -1.103421 0.706977 -1.457885 -0.139472 -0.489466 0.507689 
-0.905699 -0.465721 -1.094366 0.714911 -1.455115 -0.133467 -1.166561 0.299813 
0.029998 -0.466545 -1.079819 0.718177 -1.457772 -0.134270 -0.588476 1.501175 
0.865258 -0.467063 -1.081865 0.701787 -1.456520 -0.142931 -1.483054 -0.622432 
-0.800738 -0.473583 -1.076699 0.707267 -1.463505 -0.147201 -0.383359 -0.549793 
-0.321739 -0.473007 -1.083847 0.704609 -1.457934 -0.141087 -1.597184 -1.619045 
0.974809 -0.453497 -1.065061 0.718509 -1.454668 -0.141768 1.321067 1.696093 
-1.090018 -0.464132 -1.088536 0.711731 -1.461687 -0.137647 0.758964 -0.331320 
0.109318 -0.449371 -1.085604 0.708995 -1.459211 -0.138272 0.274229 -0.751092 
0.282015 -0.469732 -1.092091 0.691796 -1.457227 -0.140118 0.656232 0.498020 
1.218730 -0.468063 -1.077977 0.718161 -1.461205 -0.143061 -0.969352 -0.040339 
1.736968 -0.462000 -1.091411 0.714770 -1.459734 -0.139693 -0.118836 1.468740 
1.557760 -0.470342 -1.085547 0.717391 -1.458697 -0.140859 -0.921379 -1.217615 
0.156442 -0.465653 -1.099385 0.682320 -1.461914 -0.143538 1.596474 1.166378 
-0.489727 -0.467362 -1.084695 0.712918 -1.458963 -0.143980 -0.298364 1.168998 
0.406947 -0.471945 -1.069265 0.706707 -1.459385 -0.140445 -0.856922 0.641987 
1.764159 -0.470501 -1.095724 0.683681 -1.458479 -0.150382 -1.643064 -1.740337 
-1.323905 -0.475930 -1.075517 0.724943 -1.460623 -0.137011 -0.377606 -0.656368 
-1.108040 -0.474305 -1.096977 0.717291 -1.461127 -0.140886 -0.681335 0.739906 
0.710500 -0.478649 -1.102322 0.711991 -1.459899 -0.137479 -0.394953 0.537871 
-0.938060 -0.449039 -1.112153 0.697062 -1.453769 -0.139317 0.798368 -1.662454 
-0.101340 -0.460957 -1.095622 0.689776 -1.465233 -0.143509 -1.487430 1.807535 
1.165011 -0.482541 -1.086181 0.702515 -1.461429 -0.137491 0.264385 0.384305 
-1.873476 -0.473980 -1.082277 0.695454 -1.462080 -0.145006 -0.060915 -0.847291 
-1.358515 -0.479233 -1.110002 0.715676 -1.463713 -0.142564 -1.334282 -1.370553 
-1.588790 -0.471112 -1.084041 0.702977 -1.454879 -0.146504 -0.995808 -1.121879 
0.467346 -0.473243 -1.093406 0.728345 -1.465421 -0.143202 0.228728 -0.848734 
-0.677024 -0.467270 -1.100131 0.687504 -1.458673 -0.134613 -0.167618 0.963906 
-0.310203 -0.480607 -1.098191 0.705223 -1.461074 -0.136385 0.752162 -1.053745 
-0.778010 -0.469988 -1.101411 0.715222 -1.456835 -0.134486 -1.380742 -1.380049 
-1.432720 -0.464344 -1.081553 0.707677 -1.462999 -0.145853 0.062481 1.196989 
0.392277 -0.452372 -1.100054 0.712142 -1.457630 -0.138038 -0.106001 0.314891 
-1.729101 -0.458611 -1.091167 0.709151 -1.459630 -0.137495 -1.600880 0.134168 
-0.227470 -0.476746 -1.074218 0.697831 -1.458469 -0.143622 0.561485 1.587127 
-0.784217 -0.497686 -1.088922 0.694157 -1.458476 -0.139417 -0.430919 -1.026836 
-1.141883 -0.470654 -1.110293 0.713369 -1.452535 -0.145030 1.141886 0.491272 
1.696708 -0.470118 -1.080837 0.705438 -1.459330 -0.134923 1.492793 0.142685 
1.767875 -0.470615 -1.097847 0.702132 -1.457801 -0.137697 -0.245148 0.393810 
1.342957 -0.485270 -1.096699 0.698363 -0.977590 0.180495 -0.540327 -0.408585 
1.049142 -0.463982 -1.102666 0.704604 -0.191521 -0.792605 -0.068044 1.370637 
0.603311 -0.455083 -1.090235 0.694415 -0.841965 1.783869 -0.242419 -0.478184 
-0.607489 -0.478991 -1.103914 0.694896 0.557776 2.162806 -1.175083 1.808005 
-0.115071 -0.471955 -1.083906 0.714814 -0.842739 1.066188 -0.552356 0.414498 
-0.702385 -0.446995 -1.076545 0.701013 -0.706786 0.968517 -0.130512 1.727811 
-0.063338 -0.471517 -1.082514 0.711612 0.155134 0.978119 -0.219090 -1.745442 
0.437470 -0.465815 -1.090115 0.707127 -1.307918 -0.728466 -1.697781 0.644852 
-1.829135 -0.459105 -1.078609 0.703705 1.532571 -0.223697 -0.701498 1.366301 
-1.474176 -0.450693 -1.106609 0.702287 -0.416796 1.357873 -0.405867 0.615676 
-0.123441 -0.452846 -1.099996 0.704511 0.399063 0.193482 1.595345 1.789073 
0.718120 -0.454832 -1.094803 0.717287 0.301000 -0.657146 -0.087600 -0.149241 
-0.704686 -0.477418 -1.093373 0.696807 -0.806589 1.061834 -0.964876 1.788247 
-1.663477 -0.476308 -1.100607 0.700994 -0.885886 -0.453380 1.580841 1.247506 
-0.545194 -0.470414 -1.089358 0.712044 -0.355838 0.545353 -0.645036 0.104996 
0.445964 -0.478054 -1.089609 0.704738 0.406577 2.103991 0.403118 -1.157480 
-0.055295 -0.468765 -1.094528 0.706923 0.956503 -0.264360 -1.175366 1.842003 
0.734995 -0.493304 -1.073121 0.719060 0.733617 0.125098 -0.514693 -0.260873 
-0.519710 -0.459121 -1.077066 0.691827 1.581144 -1.056586 1.537978 0.510488 
1.412959 -0.459834 -1.087228 0.670357 1.464947 0.198450 -0.759942 -0.894984 
-0.341566 -0.462238 -1.092136 0.713181 -0.847190 -0.770963 -0.475099 0.502068 
-0.976359 -0.460824 -1.096362 0.703075 -0.295701 -0.570347 -0.126633 1.413509 
1.779965 -0.448726 -1.069863 0.708563 1.588627 -0.959049 -1.490291 1.736282 
-1.167880 -0.477326 -1.095485 0.710798 0.538589 1.145939 -0.588997 -1.200236 
0.243072 -0.469716 -1.105949 0.683970 -0.261502 1.259858 -0.813688 1.836686 
0.182121 -0.490386 -1.086386 0.715693 1.619244 2.346287 -1.143215 1.498989 
1.153046 -0.475719 -1.094416 0.691386 -0.754523 0.854518 -1.302573 1.285278 
0.283889 -0.452118 -1.097521 0.713436 -0.086800 -0.147576 -1.270466 -0.146747 
-0.362260 -0.487045 -1.076583 0.698550 -0.408607 2.050276 0.460400 1.410791 
-1.040836 -0.464862 -1.084652 0.694896 0.891101 1.265036 0.948146 -1.501929 
0.933246 -0.447587 -1.082691 0.693235 0.862515 -0.271781 -0.796023 -0.366998 
-0.569535 -0.467306 -1.103837 0.695930 0.835981 -0.896792 1.225230 0.909017 
1.738871 -0.470282 -1.086916 0.705652 -1.239256 0.774201 0.731708 -1.100488 
-1.768366 -0.469116 -1.097036 0.696651 -0.408778 1.041280 -0.313215 0.232565 
-0.289238 -0.463982 -1.079532 0.696509 0.172823 1.988372 -1.182339 -1.544646 
1.157544 -0.470426 -1.099758 0.702465 0.422800 -0.625262 0.120129 1.494814 
-0.257734 -0.463943 -1.075258 0.676762 -1.018111 -0.894748 1.448395 -1.254458 
-0.169162 -0.491460 -1.069053 0.712945 1.554946 2.205747 -1.473929 0.617995 
0.692041 -0.473189 -1.104850 0.707196 -1.138426 1.101632 -1.022100 -0.039780 
-0.417244 -0.460973 -1.096736 0.703392 -0.925943 -0.740489 0.073293 0.742791 
0.673509 -0.453611 -1.099824 0.705162 0.477300 2.374932 0.408822 -0.412989 
1.879089 -0.480146 -1.090082 0.719499 1.427148 2.175746 0.560092 -1.340284 
0.226459 -0.476360 -1.092530 0.705395 -0.808839 -0.259584 0.947658 1.666550 
1.411173 -0.472985 -1.093566 0.710679 0.947881 2.262590 0.292956 0.577470 
0.704482 -0.458465 -1.067103 0.702504 -1.283624 1.136496 -1.158095 0.390795 
1.056012 -0.455635 -1.086029 0.696616 0.408959 2.180629 1.103586 1.698290 
0.726620 -0.456095 -1.084956 0.728344 -0.133971 2.259958 1.535572 -1.513585 
-1.398723 -0.465899 -1.089988 0.710483 1.146812 0.039182 -0.196611 -1.163857 
0.882075 -0.457645 -1.094927 0.672369 -1.316855 2.428446 0.738703 -1.682125 
-1.960334 -0.460431 -1.089423 0.712738 -0.380415 1.375532 -0.240999 -1.385074 
-1.054352 -0.450758 -1.093332 0.700862 0.215685 -0.607289 -1.191543 -1.120933 
-1.025504 -0.465373 -1.100470 0.710269 1.270673 -0.611656 -1.173480 -1.111065 
0.655447 -0.464237 -1.089958 0.712540 0.232602 -0.632982 -1.178808 -1.135285 
0.711436 -0.471627 -1.096934 0.690984 -0.175155 -0.605311 -1.180119 -1.136622 
-0.392706 -0.474734 -1.107510 0.729838 -0.993923 -0.615662 -1.207565 -1.142471 
-0.323572 -0.466875 -1.079991 0.710626 -1.023065 -0.640172 -1.207381 -1.149221 
-1.582891 -0.477644 -1.093627 0.678489 0.664262 -0.613964 -1.200418 -1.129582 
0.666073 -0.467347 -1.084807 0.718739 0.998253 -0.634150 -1.186295 -1.119057 
1.144013 -0.464867 -1.085545 0.697983 1.276016 -0.604830 -1.197406 -1.119719 
0.074392 -0.471009 -1.083947 0.719516 0.703496 -0.624954 -1.204342 -1.129947 
-0.729539 -0.446809 -1.081843 0.700807 -1.347886 -0.601230 -1.191979 -1.119586 
1.402458 -0.439440 -1.088074 0.720309 0.164719 -0.601472 -1.196967 -1.116671 
1.769526 -0.469026 -1.089884 0.719538 1.619303 -0.605197 -1.168947 -1.125354 
0.415043 -0.458484 -1.075509 0.721172 -0.335964 -0.603737 -1.168946 -1.126679 
-0.731966 -0.461315 -1.101308 0.706438 -0.067618 -0.614071 -1.169770 -1.138866 
0.376146 -0.468607 -1.102207 0.713056 -0.328630 -0.626842 -1.186704 -1.126074 
-0.090554 -0.432147 -1.097847 0.691571 0.702476 -0.620983 -1.183470 -1.118084 
-1.414972 -0.464603 -1.080136 0.727909 0.398188 -0.599826 -1.194822 -1.131503 
-0.636020 -0.455515 -1.106439 0.695544 -1.255076 -0.634104 -1.192033 -1.126776 
-1.051445 -0.461125 -1.100594 0.692635 -1.455086 -0.626122 -1.171212 -1.125420 
-0.146646 -0.464419 -1.084339 0.711003 -0.954442 -0.602211 -1.188225 -1.104026 
0.249997 -0.448099 -1.083481 0.715645 1.377411 -0.625031 -1.203769 -1.123385 
0.593008 -0.480653 -1.100574 0.721565 0.639099 -0.610281 -1.191031 -1.126376 
-1.027528 -0.463015 -1.077854 0.706717 0.073114 -0.616780 -1.172825 -1.109997 
1.053925 -0.478462 -1.072208 0.694472 -1.076067 -0.598946 -1.175556 -1.117500 
1.654587 -0.460890 -1.102785 0.703612 0.482994 -0.619927 -1.189133 -1.110181 
0.454237 -0.466371 -1.097923 0.704746 -0.567224 -0.610667 -1.182757 -1.132785 
-0.681169 -0.469006 -1.094177 0.715809 -1.245021 -0.633134 -1.172708 -1.139206 
-1.960910 -0.463836 -1.106470 0.693430 -1.386215 -0.602136 -1.182454 -1.125501 
-1.156204 -0.465862 -1.100610 0.695584 -0.030824 -0.615502 -1.229735 -1.128349 
0.095277 -0.459860 -1.108599 0.716430 0.443347 -0.617071 -1.178761 -1.125634 
0.840135 -0.463777 -1.080596 0.720770 0.063316 -0.618293 -1.185891 -1.144629 
-1.240725 -0.480126 -1.077347 0.711172 -1.333194 -0.627853 -1.172982 -1.131378 
1.021643 -0.467178 -1.112435 0.715076 -0.058704 -0.610244 -1.179423 -1.130118 
-1.946490 -0.466775 -1.100487 0.699568 0.512398 -0.613459 -1.154957 -1.139499 
1.740368 -0.454150 -1.101754 0.722817 0.160897 -0.599576 -1.201258 -1.135284 
-1.363079 -0.469697 -1.090333 0.710190 0.993136 -0.599525 -1.205691 -1.132453 
-0.638876 -0.440808 -1.100073 0.710942 -0.222790 -0.609049 -1.172137 -1.127130 
1.393369 -0.463931 -1.088694 0.714468 -1.348706 -0.626797 -1.199570 -1.136576 
-1.313899 -0.460827 -1.090741 0.698322 -0.853891 -0.617192 -1.189478 -1.149824 
-0.559869 -0.470643 -1.085738 0.704967 -0.709411 -0.619547 -1.165861 -1.147332 
-0.701608 -0.464801 -1.104731 0.705225 0.709974 -0.612226 -1.185559 -1.131030 
1.141752 -0.461619 -1.095143 0.699393 1.191192 -0.609211 -1.190834 -1.099747 
-0.716388 -0.467018 -1.089852 0.685671 -1.441419 -0.624546 -1.190952 -1.123676 
1.161963 -0.491635 -1.095360 0.704839 1.078970 -0.617038 -1.197135 -1.139962 
1.857294 -0.466054 -1.088249 0.721929 1.198940 -0.615621 -1.193474 -1.127053 
-1.233117 -0.466396 -1.085867 0.702852 0.660665 -0.630152 -1.189957 -1.133558 
0.948866 -0.470650 -1.082912 0.698955 0.379517 -0.615000 -1.187187 -1.134562 
1.688451 -0.467528 -1.095940 0.713988 0.567130 -0.611847 -1.182780 -1.121417 
-0.912146 -0.455383 -1.097538 0.683590 -1.397377 -0.629616 -1.198124 -1.110712 
1.769721 -0.453687 -1.093576 0.705632 0.985003 -0.616258 -1.185134 -1.129189 
-1.880554 -0.478482 -1.092061 0.693614 -1.350719 -0.621917 -1.181049 -1.131100 
-0.273963 -0.457786 -1.087258 0.713411 0.058021 -0.631202 -1.183932 -1.129001 
1.687006 -0.469279 -1.089371 0.693394 -0.126478 -0.616499 -1.163558 -1.120393 
-1.612580 -0.458112 -1.085046 0.703423 -0.677551 -0.614913 -1.191571 -1.139853 
-1.466480 -0.470743 -1.097352 0.695807 -0.475771 -0.625026 -1.193085 -1.128053 
-1.935667 -0.455464 -1.096374 0.690301 -0.040148 -0.624626 -1.169656 -1.124473 
0.704155 -0.459776 -1.084850 0.697547 -1.474275 -0.629473 -1.218477 -1.129081 
-1.512298 -0.451823 -1.075438 0.696025 0.592575 -0.622092 -1.192895 -1.138397 
-1.380544 -0.437566 -1.096776 0.720165 0.915911 -0.624556 -1.182103 -1.136425 
0.139360 -0.458378 -1.093521 0.695138 0.104269 -0.610967 -1.200410 -1.142742 
0.110884 -0.470784 -1.077407 0.708746 -0.173788 -0.614039 -1.179710 -1.119363 
-0.954421 -0.462192 -1.097675 0.693092 1.159493 -0.578343 -1.201848 -1.141094 
0.959045 -0.457932 -1.099237 0.710201 -0.689970 -0.584598 -1.191390 -1.131086 
1.603161 -0.469251 -1.081432 0.698220 0.351034 -0.618208 -1.187598 -1.136052 
-1.332857 -0.475044 -1.087421 0.683466 -0.030870 -0.621349 -1.185199 -1.116965 
-1.732259 -0.464396 -1.091150 0.683939 0.567293 -0.612437 -1.181573 -1.126785 
-1.668732 -0.479013 -1.098601 0.697391 -0.059890 -0.596817 -1.186443 -1.129094 
-0.343718 -0.469685 -1.081263 0.695410 -1.174405 -0.603459 -1.204302 -1.138222 
0.457073 -0.468063 -1.078960 0.707889 -1.338182 -0.614000 -1.201832 -1.151440 
-1.272979 0.120302 1.527667 -0.750880 0.172914 -0.639368 -1.181143 -1.134587 
0.652532 0.095854 -0.025889 -1.961602 0.937951 -0.626422 -1.172361 -1.136034 
1.436503 1.713765 -0.275945 -1.963083 -0.415050 -0.618373 -1.173257 -1.122675 
-1.010761 1.219071 1.791357 -0.871533 1.169787 -0.603860 -1.189242 -1.129547 
0.352619 0.674563 2.165574 -1.733283 -0.370402 -0.628352 -1.189702 -1.132872 
-1.309226 0.492126 0.368296 0.270243 0.243252 -0.603293 -1.200981 -1.110458 
0.044365 1.200006 0.904388 0.071105 -1.006700 -0.600946 -1.206673 -1.115950 
1.791153 0.421867 -0.737029 -1.355624 -1.116480 -0.618701 -1.172913 -1.145450 
0.756293 -0.506448 1.404380 0.884177 0.056611 -0.619258 -1.176684 -1.144894 
0.517188 2.170126 1.442864 -1.587416 0.847111 -0.603947 -1.178087 -1.144467 
0.745821 0.339038 -1.084031 -1.970474 0.636968 -0.612254 -1.186088 -1.124008 
-0.615720 -1.002649 -0.939406 -1.654225 0.842544 -0.630602 -1.184983 -1.128696 
-1.066125 1.990556 1.173294 0.171566 0.059894 -0.613741 -1.200615 -1.113727 
0.886673 0.981513 0.268902 -0.282484 0.758774 -0.606015 -1.191124 -1.120666 
-1.287387 -0.800714 1.123485 -0.643306 1.231174 -0.591912 -1.182297 -1.131582 
1.118613 -0.280692 -0.979743 -1.335183 1.400940 -0.606460 -1.187938 -1.113193 
-0.814161 1.418166 -0.932119 -1.661532 1.620862 -0.616624 -1.205375 -1.133809 
0.595316 2.241395 -0.802343 -0.059642 -0.570034 -0.636175 -1.186986 -1.116569 
1.749530 2.002638 1.046525 -0.777836 -0.889485 -0.598707 -1.172485 -1.129200 
0.798828 -1.484423 1.136743 0.742882 1.200275 -0.597592 -1.192000 -1.129117 
0.813816 -1.461207 0.831610 1.190811 0.667891 -0.617936 -1.195681 -1.118266 
0.686011 -1.465403 0.833230 1.102285 -1.188073 -0.597093 -1.196809 -1.134214 
-0.885952 -1.458035 0.832362 -0.325316 -0.520844 -0.635258 -1.194791 -1.122362 
-0.291350 -1.466441 0.835308 -1.910376 0.682021 -0.626660 -1.173649 -1.120051 
-1.732734 -1.459147 0.832741 -1.330674 1.080360 -0.576148 -1.188483 -1.120912 
0.733309 -1.454300 0.828580 -1.905992 -0.241328 -0.624255 -1.184556 -1.142794 
-0.580220 -1.458622 0.828486 0.768446 1.339577 -0.629608 -1.197187 -1.119042 
-1.045855 -1.458671 0.819038 -0.239388 -1.032852 -0.590908 -1.197486 -1.128324 
1.358015 -1.467276 0.831574 -0.650493 -0.121540 -0.618024 -1.190609 -1.124615 
0.297730 -1.464646 0.833381 1.171986 -0.027499 -0.613577 -1.206924 -1.129797 
1.245713 -1.452781 0.829469 1.197187 0.522527 -0.628060 -1.192651 -1.134940 
-1.407967 -1.464732 0.832818 0.178731 -0.145350 -0.634722 -1.179710 -1.118205 
1.487287 -1.467015 0.837558 0.779432 0.999604 -0.636485 -1.182168 -1.127037 
