0.795187 0.082723 0.122705 1.511848 1.240834 1.063969 1.026093 1.046370 -0.427513 -0.833011 1.051568 -0.872903 -0.510773 -0.214051 1.371904 1.364375 
0.785998 0.080104 0.112369 1.418565 1.230755 1.059432 1.023000 1.050621 0.406833 0.350915 -1.168999 -0.879933 -0.521583 -0.218049 1.371209 1.355095 
0.793117 0.080859 0.115097 1.133177 1.238258 1.064196 1.024087 1.048924 0.452160 0.344837 -1.078611 -0.878144 -0.517025 -0.222939 1.364142 1.376565 
0.789948 0.076832 0.109499 1.512344 1.228975 1.054538 1.018328 1.053509 0.968762 0.463303 -1.249128 0.727443 0.140712 -1.149183 -1.391005 -0.776300 
0.795494 0.084000 0.109452 -1.414081 1.219765 1.052347 1.026825 1.049578 0.852633 1.380038 0.947505 -0.945145 1.476773 0.921168 0.323419 -0.680210 
0.789173 0.066108 0.118784 -0.104435 1.229173 1.058054 1.022409 1.046487 0.053400 -0.607490 0.023601 1.290573 -0.803851 -1.277787 -1.160213 0.201495 
0.794756 0.074666 0.114207 -1.317823 1.234556 1.063054 1.017361 1.046122 -1.769131 -1.175208 -1.030074 -1.382297 -0.405784 -0.971470 0.599500 -0.561315 
0.787046 0.069885 0.120022 -0.050531 1.231424 1.058517 1.024184 1.040479 1.187203 -0.572790 1.420360 1.385412 1.763554 1.450585 0.942273 -1.648414 
0.794956 0.091041 0.107449 -0.444062 1.238481 1.066832 1.021465 1.047537 1.521465 -0.145342 1.543162 -0.324584 -0.915020 0.412899 0.011080 1.162015 
0.790601 0.087247 0.108676 -0.798231 1.240963 1.049480 1.017254 1.046732 1.223982 -0.421309 -0.129008 1.658271 -0.622956 -0.819696 -0.398784 -0.199507 
0.798301 0.078979 0.106460 0.451616 1.242040 1.066442 1.024675 1.042574 -1.425886 1.560296 -0.077864 0.620381 0.317602 1.098434 0.489466 0.376779 
0.790608 0.088661 0.117700 1.307195 1.232717 1.061780 1.023677 1.050337 -1.197065 -1.621788 -1.311751 1.242698 0.803912 -0.884918 -0.788682 -1.465566 
0.801681 0.082422 0.117181 -1.166500 1.236299 1.059402 1.017159 1.038708 1.404405 0.776566 -0.603810 -0.080087 1.393272 0.386673 -0.912296 -0.242343 
0.793406 0.070873 0.115218 0.000249 1.242040 1.061225 1.020918 1.053301 -0.107020 -0.201874 1.183000 -0.717191 -1.240436 0.805124 -0.271876 -1.478720 
0.778356 0.080201 0.111352 -0.498670 1.234158 1.061935 1.027663 1.041154 1.334081 -0.095447 1.165051 0.361360 0.467263 -1.343313 0.473428 -1.544733 
0.796263 0.085447 0.117666 -1.309301 1.237801 1.059692 1.025146 1.047271 -1.383716 0.093037 -1.188993 0.241637 0.060074 -1.656518 0.967768 0.772304 
0.807745 0.082960 0.118931 0.454445 1.231774 1.065667 1.022252 1.055735 -1.817685 0.650726 -0.305580 0.007813 -1.599212 -1.495213 -1.352937 0.629392 
0.794500 0.083995 0.120237 1.206672 1.243232 1.070050 1.024815 1.047465 -0.051253 0.350155 0.459192 -0.594176 0.882830 -1.068789 -1.487687 1.167543 
0.806139 0.080671 0.119516 0.415371 1.238322 1.060106 1.023302 1.052969 -0.314972 1.129098 1.531232 -1.345184 1.326344 1.484723 -1.147520 1.307809 
0.797836 0.088736 0.108906 -1.255737 1.238764 1.063782 1.024419 1.058407 0.230428 -0.907817 -0.264814 -0.414495 -1.038442 0.102894 1.654909 -1.296524 
0.786367 0.087370 0.116695 -1.455375 1.225074 1.066060 1.026197 1.049007 -0.912921 -1.549474 -1.015497 1.149842 -0.767196 1.145241 -0.118022 1.692130 
0.782924 0.076886 0.112423 -1.164013 1.235204 1.060307 1.019893 1.043598 1.363325 -0.408568 -0.879554 -0.772724 1.200624 0.979372 -1.484001 1.426644 
0.799356 0.082888 0.111789 -0.781589 1.238444 1.060628 1.019520 1.055227 1.233919 -1.459194 1.281768 0.272558 1.529225 1.600488 0.446769 0.724183 
0.802266 0.088016 0.116159 0.372887 1.237626 1.070188 1.036553 1.056169 -0.744835 1.409795 1.374736 -0.016809 -1.178768 1.775573 0.177348 1.560372 
0.785977 0.074113 0.110459 -0.041820 1.237194 1.060627 1.026092 1.045649 -1.806521 -1.473839 -0.803226 0.661046 -0.850962 1.465524 -1.038815 -1.079052 
0.787828 0.082270 0.114235 1.357261 1.234661 1.068390 1.026872 1.044980 1.618215 -0.138605 -0.208948 0.543057 -1.744024 1.395819 1.599177 -0.718537 
0.792523 0.071290 0.122080 -0.520804 1.235304 1.065139 1.032274 1.059783 0.987667 -0.019337 0.262883 -0.768246 -1.620648 0.834145 0.551349 0.387231 
0.799835 0.086734 0.101081 1.110162 1.233475 1.064225 1.022855 1.049506 1.501354 -0.244100 0.849575 -0.184505 0.625849 -0.992494 0.361234 0.653777 
0.789666 0.092349 0.114696 -0.124543 1.239583 1.062073 1.022713 1.047179 1.201829 -0.897738 -0.344066 0.696317 1.409899 -1.094113 -0.821788 -0.620323 
0.798932 0.069261 0.119921 0.079403 1.237193 1.062284 1.025746 1.046895 0.696699 -1.313537 0.300287 -1.325589 -0.815687 -1.728807 1.555350 1.481280 
0.792656 0.086211 0.111027 0.611122 1.233852 1.061159 1.027419 1.040088 -0.376493 -0.065576 -0.762047 0.412653 0.941949 1.588687 0.649628 0.826720 
0.784467 0.087194 0.108373 -0.511192 1.230498 1.053860 1.028484 1.050363 0.241593 -0.523232 0.057073 -0.389696 1.681315 -1.047711 0.968441 1.665873 
0.795420 0.078030 0.115949 1.463385 1.228351 1.064898 1.032902 1.047269 0.240744 -0.155507 1.145378 -1.136463 0.796309 1.133260 0.580949 -0.852209 
0.785307 0.082817 0.118507 -1.603317 1.237190 1.058874 1.028016 1.034657 0.103299 -0.940030 -0.280193 1.442385 -1.709333 1.040853 0.196377 0.078145 
0.808178 0.089073 0.122668 0.554738 1.236079 1.054435 1.020011 1.045238 -0.303709 -1.293680 -0.247010 0.443584 0.281853 0.700872 0.668805 0.003253 
0.790063 0.076945 0.111766 0.575480 1.236404 1.065212 1.024933 1.040331 0.935059 -1.218264 -0.272661 1.457748 -0.709987 -0.101037 -0.314070 -1.259912 
0.788341 0.067637 0.111256 0.272126 1.228404 1.053713 1.030552 1.045532 -0.034338 1.364041 -0.427076 0.105696 -0.588520 1.456139 -1.049678 0.032264 
0.794846 0.076508 0.111311 0.609061 1.236081 1.060173 1.030092 1.047652 -0.166190 -1.580565 0.145150 -0.878911 0.831733 1.215369 -0.650460 0.640044 
0.799687 0.073305 0.112071 0.142015 1.235309 1.063810 1.023280 1.043830 0.683837 -0.836183 0.201953 0.509312 -1.755583 0.390536 -1.473224 -1.189676 
0.799855 0.093114 0.114674 -1.608579 1.239004 1.064084 1.027636 1.037576 0.351245 -0.862687 0.005445 -1.236759 1.450736 -1.721554 0.597650 0.753301 
0.795116 0.079186 0.114232 0.941037 1.236267 1.064618 1.026075 1.041933 -0.710270 0.416650 0.193914 1.597718 -0.143586 1.712576 1.467071 1.369954 
0.795580 0.091408 0.120948 -1.646065 1.232247 1.065079 1.021092 1.056392 -0.796245 0.671227 -1.272388 1.614855 1.611548 -0.090619 -1.236381 1.497656 
0.786106 0.071202 0.111845 -0.845834 1.229026 1.059584 1.032708 1.045274 -1.900824 -1.391918 -0.096244 0.067380 1.238063 1.707952 1.048811 -0.767217 
0.792593 0.069398 0.111234 -1.351706 1.232328 1.056755 1.030006 1.042989 -0.949081 -0.511717 0.643819 -0.706716 0.783158 -1.661409 0.291424 0.714182 
0.787247 0.074553 0.107487 0.655650 1.239737 1.062682 1.022884 1.049172 -0.501948 -0.510674 1.204154 0.074402 -0.857111 0.231191 -0.881185 -1.332679 
0.796682 0.101047 0.113163 -0.028124 1.232538 1.060482 1.026671 1.048041 0.437932 1.417633 0.276313 -0.976296 -1.594738 0.102490 -1.227287 1.460026 
0.794297 0.077104 0.108920 -0.532306 1.230010 1.058388 1.025259 1.050837 0.052469 1.625675 1.376417 -0.398566 1.627575 0.711133 0.684466 0.400377 
0.787474 0.077120 0.103844 0.713961 1.236150 1.061033 1.027466 1.035667 -1.544937 -1.629813 0.125444 -0.090666 1.483860 -1.382458 0.239947 -0.917828 
0.797006 0.083656 0.116076 -0.323237 1.228418 1.061407 1.023466 1.046905 -1.356351 0.047585 0.170486 -0.829314 -1.445761 -0.788765 -0.843375 -0.007860 
0.797635 0.073970 0.112038 -0.168865 1.240751 1.065194 1.029290 1.042840 -1.450109 -0.356764 -0.251475 -1.036191 -1.067731 -0.142007 -1.338075 -1.483557 
0.799907 0.079922 0.111155 -0.306179 1.237864 1.066170 1.026184 1.045955 0.954606 -0.867470 0.890027 1.341409 0.363981 1.192489 -1.378797 0.522168 
0.788351 0.081272 0.125657 -1.182768 1.236544 1.061663 1.028185 1.048592 0.653094 -0.475503 0.937757 -0.072326 -0.666250 1.476421 0.389354 1.449744 
0.792784 0.089516 0.112534 -0.508594 1.239739 1.068414 1.035184 1.045018 -0.584813 -0.200809 0.010826 -0.570820 0.454297 -0.648578 -0.096564 1.190991 
0.781584 0.070560 0.121360 0.805571 1.237857 1.060076 1.025818 1.052428 0.587272 1.208115 -0.472944 -0.346695 -1.396800 -0.233844 1.119124 -1.383624 
0.797586 0.073469 0.137701 0.592252 1.235531 1.061883 1.017396 1.047354 1.666638 -1.352944 -0.055204 1.617616 -0.519805 1.045905 -0.775854 1.442266 
0.794753 0.081190 0.107516 -1.242384 1.231660 1.067353 1.026793 1.046826 -1.157387 -0.063331 0.622504 0.317336 0.439846 1.465525 0.828893 -0.707561 
0.796459 0.087556 0.119994 1.482251 1.224598 1.051439 1.026177 1.048893 0.809957 -0.015072 -0.827576 -0.634680 0.131911 0.583819 -0.992522 1.610269 
0.790593 0.087212 0.112742 1.350320 1.232296 1.053723 1.027165 1.051635 -0.260984 -0.210039 -0.782133 0.017709 1.840585 -1.704584 0.661498 1.361479 
0.790183 0.074238 0.112526 -1.232566 1.226526 1.065509 1.018853 1.046462 1.608606 0.809643 -1.180574 -0.788534 0.150667 0.662714 -1.482983 1.011221 
0.785688 0.071610 0.117474 -0.875432 1.233023 1.057352 1.030383 1.036836 0.693409 0.013442 -1.250935 0.264069 0.095973 1.201557 0.984782 0.359916 
0.795890 0.082844 0.116269 -0.631855 1.233132 1.064349 1.030246 1.039185 -1.274181 -1.615897 -0.072073 0.126704 -1.514380 1.524126 1.533231 0.692904 
0.795447 0.085215 0.115192 -1.170461 1.242488 1.056235 1.024425 1.044765 -1.074774 -0.980319 -0.854501 -1.296727 1.488558 0.438257 -1.572235 -0.538256 
0.798447 0.066056 0.130885 0.821779 1.239184 1.065041 1.026535 1.044122 -0.152391 0.725903 1.272201 0.421777 1.200569 1.217871 1.479647 0.495194 
0.789009 0.087697 0.120128 0.189320 1.233313 1.071059 1.030798 1.035195 0.986213 1.258896 1.356761 0.043344 0.386231 0.375684 0.239661 0.328041 
0.788162 0.084037 0.118510 -0.951765 1.238560 1.059514 1.021903 1.045664 1.367563 -0.561337 -1.145709 0.153183 0.636878 -0.539093 1.604700 1.428041 
0.796117 0.082566 0.114152 -1.429073 1.245152 1.066491 1.027795 1.040870 0.153053 0.411338 0.976524 -0.638264 0.336698 1.156986 -0.610053 1.441955 
0.803664 0.082994 0.120021 0.840830 1.233939 1.056685 1.023233 1.047925 0.473907 -1.578772 -0.739260 1.055018 1.153731 0.792462 -1.346152 0.732427 
0.799298 0.086324 0.116779 0.681732 1.239381 1.054060 1.034477 1.053925 0.366557 -1.226277 0.672771 0.823844 0.222924 1.113241 -1.517211 -0.564594 
0.788930 0.079100 0.112390 -0.173189 1.237701 1.051129 1.022059 1.046000 -1.164834 1.359904 0.757291 -1.282273 -0.250769 -0.006722 1.512423 0.795320 
0.794964 0.093472 0.117366 -0.110154 1.242771 1.052002 1.024955 1.056055 -0.521966 -1.510641 -1.323781 -1.121195 -0.114024 0.570314 -0.470119 0.806188 
0.800681 0.076407 0.134559 0.713919 1.229655 1.059478 1.026947 1.044932 -0.676573 -1.527930 1.513653 0.524743 -0.103783 -0.067300 0.813137 -0.379476 
0.792005 0.086224 0.127250 -0.657360 1.240937 1.061928 1.026416 1.057762 1.313410 0.303324 1.083549 0.731633 1.009151 0.722186 0.018504 -1.294830 
0.795705 0.075164 0.132842 -0.793828 1.229510 1.059576 1.023577 1.049452 0.466926 -0.334109 -0.740240 -0.194207 0.246070 -0.700755 -0.985508 -0.390459 
0.790298 0.069558 0.125087 -0.232321 1.231840 1.062765 1.026165 1.052690 0.464949 -0.365421 0.282936 -1.236015 -0.230108 0.543988 -0.664381 0.071742 
0.799043 0.087819 0.116853 0.208651 1.228790 1.064965 1.026849 1.052393 -0.117793 0.209805 -0.250090 0.206615 -1.165798 -0.285129 -0.509844 1.525686 
0.798514 0.086311 0.112110 0.203924 1.237063 1.058419 1.017610 1.040722 -1.644470 -0.479024 -0.182864 -0.970975 1.724323 1.159513 -1.506527 -0.893942 
0.804214 0.077499 0.124006 -1.232599 1.229286 1.070955 1.026181 1.049415 -1.634133 -1.449291 1.448444 -1.303934 0.286861 -0.759922 1.337473 -0.389714 
0.790050 0.082926 0.102018 -1.487639 1.238416 1.060006 1.028896 1.044265 1.060941 -1.527454 1.537915 -0.321795 -0.772673 0.896242 -0.435420 -0.082355 
0.789292 0.083704 0.128132 0.191426 1.234932 1.069621 1.030579 1.046364 0.387513 -1.190099 0.050094 -0.103695 0.543955 0.076324 -0.006840 1.013971 
0.797081 0.084643 0.121654 -0.634245 1.233385 1.060994 1.026635 1.040275 0.814457 0.575741 -1.164670 1.487233 -1.442059 -0.819301 1.083393 -1.184755 
0.787496 0.099588 0.115079 0.546502 1.225098 1.059727 1.025126 1.046453 -1.085593 1.367118 0.122416 1.514647 0.091541 0.796564 1.126703 0.477684 
0.785819 0.077295 0.099830 1.360540 1.240230 1.056105 1.022045 1.055006 0.584223 0.933149 -1.405703 -0.358401 1.001472 -1.091567 1.003991 0.831091 
0.783823 0.074326 0.114839 0.966971 1.225974 1.058247 1.023974 1.041019 -1.089615 0.425843 -1.360533 -0.821372 0.043412 -1.515091 -1.460089 1.611520 
0.800241 0.065207 0.124728 -1.381527 1.232536 1.058813 1.007866 1.051768 0.759030 -1.146549 1.147255 0.096801 1.763273 1.414193 -0.614434 -0.769708 
0.787279 0.069685 0.108657 0.958899 1.240646 1.058379 1.026602 1.056261 -1.703018 -0.028745 0.125624 0.942826 -0.115540 0.884912 -0.813964 0.426647 
0.799846 0.082231 0.121332 -0.905273 1.242872 1.065457 1.019621 1.040744 1.576575 1.082783 -0.806127 1.402702 1.314440 1.645531 1.688549 -0.306077 
0.783221 0.093623 0.119870 0.682306 1.234738 1.071442 1.030130 1.053884 0.598066 0.412358 0.816415 -0.576022 -1.263222 -0.271480 0.047786 -0.029595 
0.778909 0.082900 0.110498 -1.448508 1.233216 1.065055 1.031174 1.037939 1.588913 0.382511 -1.424442 -1.100318 -1.286413 -0.932888 1.439420 -0.580373 
0.795757 0.085617 0.121858 0.146529 1.236873 1.063966 1.015775 1.055266 -1.204333 -1.279616 0.178980 0.543766 1.546305 -1.081575 1.577289 1.152586 
0.796832 0.085037 0.108848 1.104248 1.238136 1.060460 1.020394 1.050555 -0.351096 0.396431 -1.364606 -1.268330 -0.375518 -0.093512 1.638532 -0.334321 
0.797116 0.084704 0.114112 1.020571 1.232320 1.059825 1.021441 1.039426 -1.438644 0.841681 -0.362749 -0.130285 0.734113 -1.576096 -1.553401 -1.398602 
0.804783 0.076508 0.113879 -1.108689 1.235861 1.052180 1.035751 1.046569 0.584895 -0.271280 -1.026621 1.311868 -1.628286 -1.517211 -0.792330 -0.397036 
0.803286 0.084986 0.112742 0.000943 1.234311 1.058307 1.027506 1.043938 0.040156 0.000714 -0.181446 -0.823375 0.347043 1.264645 0.963931 1.557516 
0.797096 0.069136 0.104931 -1.395352 1.232852 1.060831 1.034037 1.049746 -0.455703 -0.074723 0.784568 -0.729562 1.730228 0.876075 0.382669 -0.966790 
0.799464 0.092955 0.122986 1.104312 1.233935 1.061000 1.035601 1.049240 -1.147755 0.946614 -0.619016 0.418558 1.532275 -0.534550 0.792223 0.559562 
0.801199 0.074790 0.118061 1.158265 1.235279 1.058644 1.021858 1.055922 -1.137683 1.270922 -1.326306 -0.404356 -0.881066 0.429435 0.223596 -1.507795 
0.806438 0.083799 0.114898 0.799162 1.230884 1.053541 1.022520 1.053469 0.470646 -0.335700 1.190560 0.480161 -1.474798 -1.136781 0.461715 -0.207182 
0.795785 0.083357 0.114227 0.647690 1.231377 1.060946 1.023500 1.040808 -0.555927 1.606508 1.053395 -0.163636 -1.315625 0.381878 -0.820010 0.126984 
0.787268 0.084380 0.095999 -0.816372 1.232794 1.049024 1.021648 1.048207 -1.301000 1.419068 1.329723 -1.087145 -0.576936 0.628903 -1.388156 1.116515 
0.792030 0.076887 0.120652 0.454033 1.233306 1.058294 1.021232 1.049571 -1.957861 -1.094493 -0.987494 0.473248 1.093295 -0.811843 1.247655 -0.184461 
0.790824 0.083732 0.110237 0.107560 1.228673 1.059121 1.024861 1.045502 1.078425 -0.796580 -0.735748 -0.435965 0.667749 -0.099747 -1.573838 1.567202 
0.808222 0.075860 0.125683 1.300418 1.231264 1.064320 1.029503 1.055026 -0.439400 1.333367 0.754396 -1.370843 1.253598 -1.497277 -1.271244 0.392487 
0.792519 0.072071 0.111939 -0.177564 1.235732 1.057844 1.028921 1.043775 -0.261183 -0.837191 -0.914861 1.586979 -1.610803 -1.032877 0.304705 0.817500 
0.794736 0.077889 0.127637 -1.453568 0.062801 -1.601744 -0.367074 -0.779094 -1.088240 1.375063 1.613838 0.024941 1.428739 -0.634659 -1.553919 -0.158511 
0.796676 0.083659 0.107408 -0.468437 1.335214 -0.232897 -1.306061 0.153840 1.279098 0.740691 -0.888103 -0.477835 1.758475 -0.279889 1.168523 -0.743895 
0.793552 0.076921 0.120832 0.242339 1.544806 -1.296535 0.906064 0.284971 -1.283412 0.718878 1.567697 1.293490 -1.285709 0.739603 -0.814747 0.151552 
0.782777 0.082685 0.119220 -0.588430 -1.279683 0.715470 1.308933 -0.762249 1.386549 -1.577003 -0.983821 0.878377 0.361431 -1.645012 -1.173080 -0.882089 
0.794138 0.086763 0.101028 -0.912193 -1.266131 1.562550 0.830020 0.945145 -0.911329 0.606033 -0.922638 0.471171 1.552664 0.205548 -1.395423 1.637684 
0.792573 0.085063 0.117301 -1.457713 1.247544 0.259937 -1.628325 -0.861972 -0.737313 0.225091 1.513732 -0.822818 -1.107188 -0.095939 -1.342307 0.067125 
0.790822 0.094764 0.114092 1.368820 -1.153340 -0.175594 0.348746 -1.618250 1.107551 -1.128076 -1.216535 -1.090153 1.314410 1.452538 0.864238 -1.311692 
0.795325 0.073895 0.121672 -0.989394 -1.073397 0.247577 -0.337205 -1.428898 0.684914 -0.395931 1.435402 -0.397681 0.246904 -0.694596 -0.637819 -1.338375 
0.790092 0.068789 0.122409 -0.884685 0.523154 0.599183 0.921223 0.831807 -1.440622 -0.153231 0.302787 -0.209164 0.509664 1.487376 0.738452 0.169142 
0.788130 0.081659 0.118406 -0.942805 1.183510 -1.609668 0.565645 -1.117097 -1.619137 -0.657073 0.998077 -0.362145 1.294542 0.709044 0.784782 -0.690089 
0.804075 0.079656 0.109651 0.612721 0.796453 1.136009 -0.085850 -0.075702 -0.660401 -0.816872 0.270013 1.422154 0.069719 0.983267 1.218502 -1.373322 
0.793238 0.074282 0.106843 0.814402 1.238217 -0.597164 0.926480 1.849334 -1.521000 -1.364298 -0.707283 1.149091 -0.182777 1.274333 1.695508 0.773401 
0.802323 0.080714 0.115254 -1.465664 0.874334 -1.618840 -0.862640 1.788002 -1.888826 -1.553607 -0.632552 0.816867 0.032944 0.649131 -0.801978 0.528124 
