1.277864 -0.935759 0.931876 0.513762 
-1.020526 -0.949623 0.905469 0.546839 
1.439283 -0.925091 0.882014 0.506473 
-1.024820 -0.935922 0.928433 0.520422 
-1.135512 -0.944986 0.910394 0.535573 
0.924986 -0.905470 0.931471 0.515596 
0.342735 -0.928654 0.909412 0.501197 
0.036851 -0.913823 0.905297 0.508393 
-1.678883 -0.925030 0.899425 0.520163 
-1.343460 -0.927368 0.928286 0.507282 
-1.357569 -0.965908 0.913959 0.494263 
0.200040 -0.939159 0.885916 0.520798 
0.708533 -0.912559 0.877958 0.528450 
0.618095 -0.946443 0.891236 0.496210 
1.313759 -0.928533 0.911157 0.502768 
-0.401911 -0.957536 0.909700 0.478998 
-1.995017 -0.935040 0.921884 0.507135 
0.543867 -0.945379 0.903340 0.522191 
-1.885888 -0.926450 0.881761 0.541076 
0.748046 -0.942738 0.907035 0.520304 
-0.963057 -0.915447 0.921451 0.508316 
-2.030844 -0.904243 0.937830 0.524776 
-2.090840 -0.944847 0.869242 0.518410 
0.065487 -0.948602 0.890246 0.493692 
-1.610031 -0.905675 0.845099 0.506755 
-1.989090 -0.928707 0.904858 0.543297 
1.053489 -0.949578 0.928881 0.542837 
-0.778402 -0.957728 0.897253 0.541658 
0.082427 -0.958818 0.928231 0.549667 
0.311963 -0.911317 0.915374 0.519737 
0.137539 -0.958484 0.923340 0.530875 
-1.679703 -0.952959 0.890782 0.546595 
-0.542909 -0.923462 0.893211 0.504107 
-0.335062 -0.931446 0.898757 0.508546 
-0.701976 -0.934996 0.881453 0.513554 
-0.178886 -0.948382 0.897557 0.492709 
-1.882194 -0.951928 0.895738 0.534555 
-0.181834 -0.933191 0.899195 0.500764 
-1.222961 -0.929836 0.887831 0.500008 
-0.879428 -0.922994 0.915116 0.486616 
-1.274826 -0.972626 0.926683 0.525838 
0.628642 -0.952022 0.906153 0.535813 
1.289858 -0.922330 0.926059 0.506707 
0.393229 -0.919243 0.895657 0.524662 
0.566446 -0.933960 0.900599 0.513735 
-1.812564 -0.952570 0.916422 0.539077 
1.361338 -0.933047 0.912121 0.504417 
-0.404745 -0.920321 0.896508 0.519127 
-1.047988 -0.925143 0.897739 0.539737 
0.443802 -0.949237 0.912904 0.534577 
-0.681429 -0.920935 0.881314 0.496560 
-0.994953 -0.940093 0.905621 0.518548 
-1.165969 -0.956182 0.911637 0.517077 
1.204968 -0.935024 0.901263 0.512751 
1.070275 -0.941519 0.882551 0.544617 
0.751633 -0.949052 0.878477 0.522406 
1.150700 -0.956608 0.880414 0.536105 
0.082596 -0.931024 0.889368 0.536718 
0.304204 -0.932477 0.917280 0.504841 
0.354001 -0.921881 0.905503 0.536849 
0.633804 -0.925869 0.900386 0.538304 
-0.462821 -0.958184 0.910187 0.500825 
0.063560 -0.958850 0.920133 0.518572 
-1.590623 -0.961842 0.924186 0.518983 
-2.147910 -0.943211 0.917044 0.533842 
0.444891 -0.958120 0.914105 0.533001 
0.041174 -0.895434 0.904252 0.514757 
1.346534 -0.940005 0.911416 0.482297 
-0.246508 -0.933576 0.909215 0.524463 
-1.631785 -0.949643 0.883570 0.528839 
-0.624335 -0.941903 0.924589 0.538921 
1.120711 -0.905317 0.888834 0.529440 
-0.601720 -0.943395 0.912305 0.503000 
-0.010332 -0.959940 0.881796 0.515216 
-0.736637 -0.925941 0.899281 0.494334 
0.375333 -0.962462 0.906689 0.504258 
0.282744 -0.953085 0.910447 0.514994 
-1.888696 -0.941791 0.863572 0.502716 
-0.459199 -0.953595 0.911550 0.490403 
1.458893 -0.943450 0.905575 0.545141 
-0.823245 -0.929806 0.927805 0.544360 
-1.106634 -0.916260 0.923489 0.522744 
0.158777 -0.914942 0.887915 0.535874 
-0.638033 -0.947933 0.910880 0.513287 
0.639565 -0.886672 0.915703 0.510300 
1.512936 -0.924501 0.909745 0.517359 
0.882791 -0.928260 0.913019 0.500338 
-1.612077 -0.912932 0.892495 0.512104 
0.987743 -0.948300 0.856023 0.510250 
-2.000213 -0.935037 0.930107 0.497321 
1.331803 -0.931401 0.904672 0.506316 
0.383380 -0.912648 0.897367 0.537482 
1.206457 -0.928760 0.905416 0.519079 
1.422084 -0.943338 0.906387 0.506272 
-0.500085 -0.931597 0.912334 0.501156 
0.103726 -0.966483 0.878879 0.518245 
1.295181 -0.942167 0.903588 0.494985 
-1.008115 -0.915711 0.905988 0.526682 
0.294481 -0.951633 0.891881 0.515199 
1.341818 -0.925456 0.908125 0.507795 
-1.367416 -0.943849 0.887303 0.529173 
1.412352 -0.956525 0.886367 0.524410 
-1.143213 -0.924625 0.863040 0.540943 
-1.830975 -0.931727 0.903094 0.526866 
0.480746 -0.963824 0.888311 0.505924 
-0.406356 -0.951069 0.897361 0.506690 
-0.139632 -0.919076 0.883748 0.503411 
0.919921 -0.950361 0.921403 0.516600 
-0.365374 -0.932016 0.898947 0.522447 
0.364876 -0.946771 0.930531 0.510725 
-1.561204 -0.939583 0.932469 0.508686 
-0.375281 -0.947002 0.905199 0.491198 
0.914274 -0.908415 0.895966 0.536842 
-0.977380 -0.913138 0.891941 0.516538 
1.127445 -0.947031 0.894275 0.529468 
-1.913098 -0.932920 0.920159 0.531401 
-1.076914 -0.995791 -1.821390 -1.776399 
0.467205 0.991873 -0.248652 -1.005639 
-0.638378 1.465414 -0.818301 0.751093 
-1.291842 0.514015 1.247066 1.112136 
-2.109420 -0.513246 1.312621 -0.995663 
1.066023 -0.897258 -0.160136 -1.769859 
0.420773 0.996676 1.543352 -0.172653 
-0.048154 -0.059507 1.022803 0.329782 
-1.808579 -0.315306 -0.906786 -2.156296 
1.033036 1.475172 -0.011644 -0.488413 
-0.539289 -0.189009 0.158896 -1.762557 
-1.701807 0.246061 0.340866 -0.962370 
-1.282196 0.241060 1.319118 -0.472958 
-1.417425 -0.958905 -0.443075 -0.419447 
-0.751933 -1.554329 -1.042040 -0.022028 
-1.064666 -0.058247 -1.688265 -0.965359 
0.527442 1.278552 1.766083 0.393113 
-0.099397 -0.375693 1.339897 -0.367900 
0.026032 -0.623663 -0.506677 -1.931165 
-0.413492 -0.649713 -0.368667 -0.741355 
-2.122678 -0.128196 -0.152975 0.757250 
0.119443 -0.443409 1.784900 -1.338102 
-1.593832 -0.130046 -1.788530 0.200468 
0.710375 0.841834 1.060910 1.111468 
0.712013 0.384136 -0.946415 -1.442865 
-0.099985 -0.283424 0.104528 1.248353 
-1.073912 -0.851432 1.697871 0.553377 
1.093819 1.134690 -0.178895 1.027178 
-2.015836 -0.146837 0.600814 -1.624166 
-0.738116 -1.029200 -0.801354 0.223304 
-0.483520 -0.256256 0.655283 -2.028945 
-1.163909 -1.293664 -0.664120 0.490498 
-1.817431 -0.929604 -0.644159 -0.636227 
1.542311 -0.073455 1.025566 -1.868958 
-0.753853 1.037850 0.527179 -0.182908 
1.366618 1.971587 -0.753929 -1.629502 
-1.115951 -0.115423 -1.194752 -1.897980 
0.347942 -1.047336 1.336367 -0.425767 
0.199741 1.872151 -1.100848 0.434190 
-0.325319 1.674899 -0.109274 -0.344188 
0.447067 1.474159 0.274680 -1.392180 
-0.204020 1.898775 0.311224 -0.782794 
-1.756764 1.277528 -0.285718 0.876053 
-2.077174 0.244725 -0.796659 -0.909279 
-1.592389 0.483819 0.451053 -1.357592 
1.534123 0.403607 0.713506 1.107491 
1.457419 0.195363 -0.977401 0.248701 
0.872712 -0.262065 0.440751 1.248063 
1.379627 -0.415054 -1.861821 -1.294964 
0.022327 -0.878539 -0.065930 -2.153745 
0.210535 0.968014 -1.314405 -1.526428 
0.209429 -1.096703 -1.330516 -0.831511 
0.211749 0.117232 -1.351710 -1.924864 
0.188757 -0.532766 -1.328217 0.080610 
0.204226 0.562217 -1.317487 -0.305689 
0.197868 -0.198558 -1.360581 -0.099458 
0.218549 1.139650 -1.320838 -1.049050 
0.204902 -0.372095 -1.348196 0.172683 
0.211284 0.984386 -1.343536 1.197067 
0.204425 0.637083 -1.341693 -1.188587 
0.202791 0.550698 -1.322686 1.072166 
0.202718 1.911349 -1.369886 -0.432270 
0.215119 0.545360 -1.338556 -0.425285 
0.198713 1.613399 -1.344539 -1.829293 
0.200083 -1.318926 -1.338981 -1.781731 
0.205576 1.818107 -1.348779 0.703637 
0.209132 0.757571 -1.332658 -0.501576 
0.211433 -0.707531 -1.347944 -1.476631 
0.204190 1.111152 -1.351268 0.950832 
0.209100 0.562214 -1.356990 -0.059213 
0.208368 1.528224 -1.342382 -1.500724 
0.214202 1.353821 -1.359181 -0.422849 
0.203199 0.570696 -1.335313 -1.399790 
0.232776 -0.110268 -1.340385 -1.039804 
0.212664 1.754021 -1.333477 -1.688031 
0.212389 1.361684 -1.349388 0.554257 
0.208129 1.427870 -1.334003 1.334891 
0.204001 -0.754928 -1.356788 -1.655162 
0.209143 -1.483669 -1.353809 0.291152 
0.187925 0.730845 -1.337507 -0.902473 
0.213207 0.227548 -1.354282 -0.776830 
0.211733 -1.003416 -1.356685 -0.106533 
0.210949 -0.863532 -1.357501 -1.322471 
0.206717 -0.045528 -1.340255 -0.898345 
0.211479 1.464569 -1.331377 0.692333 
0.206388 1.691116 -1.340525 -0.050488 
0.194989 -0.092636 -1.357927 0.966911 
0.201633 -1.122651 -1.335846 -0.103756 
0.210796 0.234920 -1.334592 -0.934183 
0.207720 -1.326464 -1.344792 -0.662560 
0.210488 0.535687 -1.348213 -0.139146 
0.213337 -1.399667 -1.347236 -0.913094 
0.214302 0.016028 -1.321507 -0.045916 
0.217933 1.322918 -1.353401 -0.775753 
0.190044 0.527225 -1.355070 -1.707102 
0.189334 1.119079 -1.326266 -1.453556 
0.204576 -0.435566 -1.352186 -0.990571 
0.203036 0.495134 -1.331794 -1.982520 
0.221785 -0.376919 -1.338533 -0.078036 
0.202735 0.640010 -1.351090 -1.644406 
-2.120806 0.745168 -0.343836 -1.222882 
1.028360 1.041709 1.834099 -1.743706 
0.609324 -0.345315 -1.317894 1.314242 
1.331791 0.950392 0.732575 -0.614377 
-0.430428 -0.447709 -0.886729 -0.364692 
1.184009 1.444880 -1.394510 -1.364649 
0.397302 -0.118419 0.544231 -0.813206 
0.541182 -1.118269 1.062979 -2.152152 
0.757053 -0.032562 -0.177476 -0.955235 
-0.488497 0.374940 0.745010 0.976231 
-0.950500 -0.510027 1.014615 0.298656 
-0.849655 -0.562261 -0.477427 -0.295589 
-2.042526 1.694318 -0.176671 -0.183048 
-1.484316 -0.206556 -0.235920 -0.728421 
-0.636823 -1.420511 0.124010 0.151003 
-0.404578 0.858429 0.283398 -1.149561 
-2.120353 -0.382376 -1.855832 -1.737359 
0.942940 1.982281 0.108172 -1.957538 
-0.588975 0.670938 -0.926220 0.480678 
-1.469426 0.454741 -0.303662 0.575625 
-1.326549 0.058811 0.328383 -0.082330 
-0.323528 0.025296 -0.842231 -0.167248 
1.326053 1.905742 -1.623414 -1.262656 
-1.202643 0.475607 1.534969 -1.950250 
0.210536 0.845584 -1.808474 -1.869026 
-0.509544 -1.443920 -1.332521 0.563641 
-1.511426 0.023913 0.976588 -0.359010 
-2.145062 -0.296180 1.371408 -1.815492 
-1.774379 1.523134 1.695419 0.109163 
-0.649412 -0.442724 0.474153 1.267807 
1.349868 -0.318814 -0.847647 -1.548575 
-0.046319 1.836117 1.623458 -1.990820 
-0.516876 -0.778651 0.469192 -0.528161 
-1.407998 0.796406 -1.659034 0.864608 
-0.733837 1.867389 1.736558 1.207035 
-1.184024 0.644184 0.452965 0.875130 
0.334953 -0.060232 0.227907 0.681498 
0.665499 0.267425 0.002136 0.534089 
0.418915 0.265213 -1.018710 0.145944 
-0.247897 1.662454 -0.814241 0.562824 
1.149857 0.498551 0.921192 -1.971632 
-0.402546 1.342054 -0.632742 0.707838 
-0.068990 1.411347 -1.501697 -0.671943 
-1.250776 0.593203 -0.200550 -2.024803 
-0.051196 0.321869 0.241839 -1.008407 
-0.236643 0.975051 0.344239 -1.946784 
0.274389 1.968424 1.177245 0.362717 
0.837013 0.467759 0.702250 0.675873 
-2.149016 0.806259 0.261703 -0.735746 
0.054668 0.180831 -1.697481 -2.090638 
0.802405 -0.709123 -0.579170 -0.634391 
-1.023528 -1.139013 -0.581898 0.102374 
-0.441001 0.125699 -0.581701 -1.661605 
-1.887250 1.818464 -0.580065 -1.759446 
-0.211723 1.247590 -0.582592 0.113830 
0.457488 0.638225 -0.580560 -1.248310 
-0.914351 -1.551506 -0.581831 -0.830730 
1.285646 1.129632 -0.579963 -0.938858 
1.251015 -0.164426 -0.583313 0.840066 
1.404807 -0.088698 -0.581721 -0.761506 
1.439386 0.084180 -0.583367 -1.347166 
0.276732 -0.490443 -0.578458 0.581783 
0.765940 1.491810 -0.582846 -0.114909 
0.170330 1.535535 -0.579266 0.714984 
0.967198 0.691104 -0.583988 -0.011788 
-1.354282 1.745227 -0.579459 -0.980236 
-0.959524 -0.175449 -0.581601 0.057054 
-1.500410 -0.008466 -0.577322 -0.687712 
-0.252273 -1.434052 -0.580469 1.169059 
1.159875 0.809154 -0.582966 -1.848729 
0.322660 -1.401542 -0.585748 0.020401 
-2.112060 0.947266 -0.581033 -1.249620 
-1.320419 0.221475 -0.583269 -1.760955 
-1.256224 1.405803 -0.580743 1.371137 
0.325751 -0.546962 -0.580254 -1.071276 
0.466328 -0.106127 -0.579921 0.881745 
-0.172647 0.552067 -0.583646 0.797087 
0.964215 -1.430619 -0.581273 0.200726 
-0.819759 0.876348 -0.582961 -0.127998 
1.368488 -1.210405 -0.581821 -0.195667 
0.446653 1.947162 -0.582024 -1.838909 
1.493899 1.512605 -0.581676 -0.218264 
1.015641 0.019245 -0.582218 -1.266000 
-2.129380 -0.383885 -0.582450 0.391438 
-1.916436 0.649746 -0.581231 -0.040432 
0.881616 0.365990 -0.581278 1.124870 
-0.205119 0.416086 -0.582054 -1.999106 
0.458241 -0.227602 -0.581769 -1.182923 
1.540507 1.426293 -0.582108 -1.249057 
-0.898122 1.802408 -0.585148 0.277366 
0.050303 -0.517768 -0.582124 -1.545595 
-1.896675 1.964932 -0.579417 -1.367137 
-1.785199 1.145212 -0.580698 0.527651 
-0.156082 -0.659852 -0.583709 -1.293901 
0.647247 1.409862 -0.582436 -1.358206 
-0.889845 1.242593 -0.582758 1.123404 
0.453636 -0.821231 -0.584815 -2.026828 
-1.756030 0.273226 -0.579893 -1.061297 
-0.750240 -1.154216 -0.580658 -1.090978 
-0.080786 0.590488 -0.583624 -0.450682 
