-0.798846 -1.410576 -0.375103 0.882469 -0.294784 1.416881 0.056542 -0.538051 -0.835147 -0.302977 1.865915 0.347780 1.241254 0.297509 -0.381211 -0.449460 1.438181 -0.079893 1.584947 1.813581 -1.406441 1.641459 -0.068868 1.252486 0.464960 0.716818 1.305943 0.412016 1.003501 0.937923 1.144481 1.284708 
-0.796502 -1.409027 -0.364180 0.662129 -0.292473 1.423427 0.047975 -0.524192 0.258675 -1.588736 1.393794 0.349967 1.240701 0.307316 -0.397965 -0.462328 0.509326 0.027758 1.279452 -0.516414 -1.758817 -0.665320 1.208194 -1.377316 -1.636377 0.111886 1.537384 -0.841667 -1.351367 -0.476186 -0.212155 -0.161506 
-0.800984 -1.422384 -0.362101 -0.131660 -0.295161 1.423004 0.052085 -0.523083 -0.318970 -0.126965 0.759700 0.343862 1.229535 0.303468 -0.374505 -0.467955 -0.778232 -1.002853 -0.076928 1.140170 -1.140991 1.683419 -0.636897 1.130033 -1.460479 1.319530 0.983461 -0.438034 -1.397534 1.178411 0.773432 -0.646882 
-0.794130 -1.407816 -0.380260 -0.084575 -0.292586 1.429020 0.053444 -0.525691 -1.762386 0.818521 1.864732 0.355399 1.235912 0.293455 -0.383502 -0.468823 1.400764 0.420713 -1.227428 -0.941310 1.500108 -0.178341 -0.963119 -0.804425 0.254607 0.503703 -0.666313 -0.725194 -0.579604 -0.692901 -1.374985 0.530375 
-0.807293 -1.406727 -0.360752 1.016397 -0.288928 1.420235 0.048380 -0.531575 0.910915 -0.910356 -1.051350 0.341257 1.246061 0.290206 -0.384725 -0.468232 -1.067876 0.700602 1.770376 1.101204 -1.660187 1.025967 0.680561 0.006650 0.275867 0.867571 -0.929591 0.162095 -0.485320 -1.432181 -0.407510 1.355471 
-0.799380 -1.401388 -0.366253 0.358832 -0.290457 1.421117 0.044103 -0.537602 0.377214 0.403243 -0.810783 0.362094 1.235874 0.287513 -0.383949 -0.466538 1.258124 0.004692 0.657887 -1.125880 -0.488513 0.958149 -0.220329 1.536538 -1.743173 -0.616053 1.008349 -0.857417 -0.550548 -0.716516 1.448442 -1.463568 
-0.808546 -1.412930 -0.364412 -0.380924 -0.297635 1.427369 0.054071 -0.522180 -0.334172 0.724095 -1.032073 0.370675 1.253301 0.314135 -0.375989 -0.456471 0.398782 1.401408 -0.736821 -1.645294 -0.331126 -1.635562 -0.935541 -1.190702 -0.638723 -1.565627 1.640644 0.133376 1.422838 -0.945873 -0.187916 0.403355 
-0.798212 -1.396225 -0.367765 1.340824 -0.285467 1.418567 0.040228 -0.529076 -0.632693 0.518638 1.691306 0.342501 1.242689 0.293516 -0.372144 -0.472558 -1.350327 0.076483 -0.699367 1.636814 0.486642 1.678029 1.200335 -0.664247 0.513758 0.728324 -1.009145 -1.820368 -0.935862 1.160025 -0.386367 -1.746596 
-0.798487 -1.403117 -0.368846 -0.624938 -0.293606 1.422953 0.045426 -0.530315 -0.270579 -1.563047 0.321976 0.346974 1.241165 0.303248 -0.373254 -0.459847 0.043681 -1.332248 1.223770 -1.108110 -0.066245 0.813820 -0.976248 1.401859 0.574786 -1.221267 1.050528 -0.896758 -0.470356 -1.407063 0.523361 -1.499434 
-0.794641 -1.388055 -0.376752 0.511895 -0.292381 1.425124 0.060177 -0.523995 -1.606116 -0.786243 -0.796951 0.350279 1.247978 0.292503 -0.386601 -0.475624 -0.601476 -1.083089 1.643411 -0.842089 -0.446758 0.604516 0.696554 -0.644847 0.321269 -1.123950 0.320689 -1.675363 -1.263542 -1.644461 1.396871 -0.332519 
-0.800181 -1.405444 -0.357793 1.494325 -0.282928 1.421434 0.047414 -0.529998 0.025730 0.890504 -0.948069 0.352302 1.233936 0.291364 -0.375575 -0.488494 -1.352906 -1.186632 -0.298057 -0.501155 -0.322597 -0.917675 0.748286 1.156046 0.138970 -0.861217 1.140892 -1.324520 -0.482485 0.166328 -0.264810 -0.232459 
-0.791763 -1.417023 -0.356865 0.608317 -0.294961 1.421869 0.053119 -0.530701 -1.668407 -0.200299 0.527457 0.334464 1.223588 0.293725 -0.384169 -0.461744 0.715822 1.332174 -0.529168 1.312395 -1.611221 -1.566442 -1.187389 1.038154 -0.352029 -1.050752 0.695467 -1.087242 0.473489 1.487111 0.485015 1.468254 
-0.814956 -1.395585 -0.366798 0.268989 -0.290609 1.426122 0.043532 -0.528935 1.457422 -1.376526 -1.309897 0.348698 1.212406 0.307633 -0.368605 -0.471493 0.505996 -1.626524 0.241734 -0.368122 -0.258213 -0.499007 -1.332765 1.002204 1.414255 0.190659 0.848384 -0.342822 -0.455971 1.473232 -0.790052 -0.513976 
-0.799014 -1.415527 -0.365755 -1.030753 -0.290114 1.420901 0.046387 -0.527943 0.278980 0.542666 1.277625 0.336458 1.241603 0.294977 -0.382707 -0.476684 1.600454 -0.676802 0.849053 1.768587 0.477587 0.803935 -1.399990 -0.256494 1.463551 0.475994 -0.909150 -1.660969 0.829420 -1.336850 -0.507947 0.052357 
-0.790143 -1.398426 -0.360314 -0.166742 -0.296216 1.418025 0.064200 -0.528211 1.701114 -1.392023 1.856657 0.346170 1.245182 0.296949 -0.382097 -0.478489 -1.365530 1.485004 -0.386284 -0.333651 -1.713325 -1.619100 -0.949240 0.468614 1.609751 0.666021 0.794975 -1.423445 -0.778939 -0.108893 -1.286666 -1.341305 
-0.791810 -1.401015 -0.373001 1.161097 -0.290459 1.412254 0.045427 -0.516361 -1.192500 -0.707075 0.883361 0.342541 1.234700 0.306666 -0.363739 -0.462264 -0.707591 -1.013042 -1.469556 0.662714 0.527067 -0.982509 1.036122 0.170451 -1.589145 1.376057 0.095601 0.618212 0.538918 1.547947 1.523723 0.802304 
-0.792985 -1.407704 -0.366218 -1.031064 -0.289548 1.424841 0.055006 -0.518293 -0.770821 1.599797 0.464012 0.335429 1.226894 0.296229 -0.379008 -0.453532 1.544591 0.245357 0.447628 0.978882 -0.431679 -0.911057 -0.743866 0.112771 -1.120778 1.598765 1.736556 -0.843035 -1.393368 0.045331 0.286622 -0.317338 
-0.799449 -1.404991 -0.371869 0.994096 -0.289445 1.427262 0.052635 -0.522861 -1.450531 1.620319 -0.424166 0.341758 1.227198 0.305350 -0.367063 -0.484463 0.816611 0.716456 1.359201 0.541763 -0.693927 -0.773992 0.352087 -1.315129 -0.910882 -0.419693 -1.446746 -1.580022 -1.347985 -0.009051 -0.611419 1.186317 
-0.790801 -1.398909 -0.382158 0.347204 -0.288751 1.420023 0.051841 -0.528628 1.203050 0.989572 1.612920 0.339202 1.250757 0.301754 -0.381561 -0.467325 -0.603711 -1.737205 0.981998 -0.736628 -0.371208 1.659422 0.443982 -1.078352 -1.673297 -0.522796 -0.429291 1.607014 0.727928 0.312290 -0.115450 -1.387026 
-0.796882 -1.404558 -0.372781 -1.071858 -0.294291 1.424482 0.049310 -0.523201 -0.473560 1.514522 0.352881 0.352134 1.229540 0.297896 -0.366118 -0.468285 -0.161344 -0.034462 1.396870 0.136854 1.405678 0.875742 -0.157187 -1.184022 -1.674134 0.639028 0.921214 1.140073 1.346760 1.559702 1.075265 -0.539814 
-0.805348 -1.402915 -0.369813 -0.261488 -0.286610 1.419168 0.052724 -0.528719 -0.775983 0.311280 -1.468354 0.338691 1.249617 0.287758 -0.390196 -0.458567 1.073209 1.125270 -1.169767 1.151299 0.613633 -1.380630 -1.610155 -1.638961 -0.346076 -0.976598 -0.436106 0.396211 0.881386 0.272727 0.731126 0.303249 
-0.799873 -1.417272 -0.361815 -1.700690 -0.286092 1.418715 0.053303 -0.534612 -0.107786 0.239108 0.657462 0.339509 1.248648 0.316198 -0.369203 -0.479961 -1.673480 -1.286803 1.307441 1.777097 -1.279810 0.809487 -0.278533 -1.672840 1.273287 0.790343 -0.214294 1.279468 -0.834988 -0.395074 1.776857 0.385702 
-0.788496 -1.399542 -0.377049 -0.352000 -0.300640 1.421918 0.057712 -0.536591 -1.120989 -0.002678 1.799428 0.359583 1.242107 0.296646 -0.377283 -0.467871 1.448138 -1.671399 -0.793016 0.728383 0.320195 -1.378525 -0.878247 -0.674275 -0.847137 0.537149 -0.026786 -1.588979 -0.834427 1.176530 1.762449 0.453253 
-0.804724 -1.409532 -0.372159 -1.406040 -0.302931 1.425246 0.054303 -0.518748 -0.358966 -0.626780 -0.993574 0.341099 1.250253 0.295253 -0.383906 -0.462428 -0.450186 -1.226188 -1.509969 1.114959 -0.456446 0.864110 1.110419 -1.591048 -0.957404 -0.784051 -1.221879 -1.726459 1.000134 1.086271 -1.253126 -0.299650 
-0.798487 -1.399246 -0.373073 -0.253345 -0.296311 1.429821 0.045603 -0.529563 -1.037159 -0.580335 -0.291514 0.340178 1.229842 0.299218 -0.382421 -0.462459 -0.983420 0.304311 1.161806 -0.034332 -0.779232 -0.490017 0.058606 0.682180 0.464025 1.391282 1.676486 -1.474766 -0.414055 -0.370369 -1.110055 0.412767 
-0.806417 -1.400186 -0.385288 -0.478733 -0.295337 1.414953 0.050396 -0.518916 1.271937 -1.412674 0.278135 0.346827 1.216568 0.299881 -0.378203 -0.474769 0.211546 1.259718 -0.229403 -0.876947 0.444146 -0.477854 0.254971 -1.744024 -0.622976 1.024820 1.104421 1.745916 1.268050 -0.938399 -0.802465 -0.422396 
-0.793092 -1.403172 -0.360971 -0.581254 -0.285480 1.415837 0.040637 -0.529125 -1.488404 -0.663395 1.249711 0.359905 1.239232 0.279979 -0.375101 -0.454965 0.555532 1.158056 -0.751033 1.072896 0.890968 1.255147 -0.032281 -0.706533 -0.751164 1.348933 -0.834156 -0.543546 1.471355 -1.056075 -0.439784 1.305229 
-0.801446 -1.401435 -0.384085 -0.700935 -0.288270 1.422592 0.054029 -0.515794 -0.580110 0.292794 -0.489941 0.351274 1.232270 0.289333 -0.375870 -0.436357 1.023743 1.217563 0.997558 0.858500 1.326632 -0.001321 0.487905 0.506776 -0.565987 -1.002492 -1.427841 0.163395 -0.362689 0.763179 1.167991 -0.876022 
-0.804035 -1.405409 -0.371585 1.461489 -0.295100 1.419065 0.048120 -0.515623 -0.084417 -1.159449 1.516183 0.348579 1.236435 0.301370 -0.372798 -0.478359 0.190698 1.284574 0.567580 -1.032001 1.112331 -1.303261 0.003049 1.254997 0.473730 -1.243814 0.461391 0.838708 -1.587394 0.693464 0.809301 -0.952218 
-0.796257 -1.398511 -0.366525 1.028695 -0.283234 1.418604 0.054421 -0.527011 -0.464253 -0.497165 0.969707 0.328591 1.211291 0.299008 -0.388472 -0.473936 0.060325 0.779077 0.436147 -1.193272 -1.442056 -1.090704 1.486690 -1.411914 1.085400 1.034742 0.859049 0.251404 0.331394 -0.809310 -1.119929 -0.654047 
-0.810545 -1.398007 -0.378934 -1.495746 -0.290152 1.431506 0.054848 -0.522757 -0.460539 0.320391 -0.482787 0.343289 1.259133 0.294659 -0.375755 -0.458318 -0.391399 0.138123 -0.583173 0.956625 1.430763 1.121245 0.592943 0.767443 1.071729 0.540518 -0.491182 1.299436 -0.403271 0.381359 1.663503 1.073670 
-0.798235 -1.393356 -0.361277 0.565096 -0.288649 1.427105 0.052796 -0.520499 1.053957 0.331996 1.113802 0.346403 1.234896 0.304557 -0.389905 -0.452700 0.431438 -0.220386 0.143085 -1.201449 -0.847341 -0.094216 0.200660 -0.617421 -0.435424 0.807836 -1.151783 -0.601232 -0.484607 0.495459 -0.555750 0.821354 
-0.806888 -1.403066 -0.360855 0.274945 -0.296874 1.429883 0.048783 -0.527725 -0.214267 0.934149 -1.002492 0.317980 1.231722 0.297740 -0.385451 -0.461328 -0.526895 -1.485443 -0.266104 0.896866 0.682892 -0.946616 -0.411088 -1.226288 1.411266 0.804791 -0.841741 -0.530831 -0.501844 -1.667257 1.456822 -0.124042 
-0.799285 -1.403137 -0.363777 -1.537251 -0.298025 1.424729 0.052982 -0.528667 -0.618744 0.640559 -0.134554 0.330545 1.232736 0.293427 -0.362269 -0.476351 0.030688 -0.412740 0.781135 -0.554724 0.027131 -1.353087 1.260088 -1.361875 -1.549066 1.219818 1.672519 -0.176020 0.201335 0.472060 -0.331310 0.594369 
-0.810067 -1.393187 -0.364470 0.131743 -0.294070 1.405798 0.056490 -0.518093 -0.972273 0.539465 0.552514 0.360819 1.228428 0.285948 -0.394060 -0.479133 0.112843 0.010516 -0.209605 -0.596856 -0.482642 -0.918645 1.073503 -0.243758 0.834890 1.275718 0.879866 -0.230200 1.504210 -1.307319 0.322025 1.416130 
-0.810168 -1.412763 -0.360979 0.929838 -0.293740 1.419383 0.054690 -0.534121 -0.978699 0.855286 -0.185366 0.335227 1.230797 0.283141 -0.362981 -0.470554 1.501572 -1.263143 1.067812 0.788737 -1.814169 0.214029 0.330626 -1.145749 -1.454083 0.582484 1.250370 0.570113 -1.141972 1.232438 0.111967 -0.106051 
-0.791482 -1.425614 -0.365952 -1.563496 -0.295852 1.417577 0.053632 -0.523233 1.823938 -0.696803 1.669316 0.346547 1.244700 0.294843 -0.376631 -0.473970 -0.533466 -1.087609 0.646874 0.047330 0.169171 1.503817 1.091283 0.366796 -0.718461 -1.527342 0.593441 -0.791009 0.605568 0.725232 1.253519 0.404696 
-0.801771 -1.405954 -0.364702 1.628637 -0.291644 1.427041 0.056738 -0.533531 -1.759528 0.426307 1.619182 0.350740 1.247617 0.297756 -0.389333 -0.480976 -0.391243 1.517977 -0.532284 0.656900 -0.085290 -0.792748 -1.011421 -0.868773 1.436791 0.312897 -0.108152 -0.442990 -0.920563 -1.727514 0.093037 -0.854657 
-0.798651 -1.399491 -0.368126 -1.389626 -0.294827 1.424155 0.056066 -0.518610 -0.583986 1.122786 -1.501180 0.337973 1.235499 0.306228 -0.369425 -0.467517 -0.991808 1.461245 -1.205391 -0.583345 -0.754600 0.853029 -1.207697 -0.479207 -1.597146 0.369951 -0.707866 0.502297 -0.567652 0.900376 -0.284242 -1.668552 
-0.813797 -1.394845 -0.367672 1.709837 -0.288897 1.423603 0.059261 -0.536643 -1.204004 0.209824 -0.643019 0.390181 1.250724 0.304226 -0.378799 -0.485609 0.066320 0.560533 0.678354 -0.780924 -0.726474 -0.860079 -1.511080 -0.469625 -0.940956 -1.398653 -1.346479 -0.504359 0.590225 0.876789 0.299133 1.332307 
-0.808635 -1.400420 -0.369529 -0.034301 -0.292192 1.424479 0.051339 -0.524834 1.179353 -0.813087 -0.148229 -1.208105 0.342777 -1.340249 -1.020612 -0.195829 -0.920623 -0.600232 -1.268743 0.471761 -1.076323 0.802336 1.062051 0.604772 0.782236 1.638633 1.507123 -0.595261 -1.164749 0.970966 -1.573409 -0.147604 
-0.802268 -1.395957 -0.376505 0.978219 -0.296588 1.422611 0.047976 -0.531480 -1.157582 1.186217 1.297116 -0.426805 -0.574665 1.609742 1.264612 -0.264034 0.226246 0.011781 -0.179503 -0.862527 -1.397142 0.263001 -0.259469 0.849039 1.093669 0.899496 -0.343210 0.490413 -0.285138 0.225860 -1.614306 0.475038 
-0.807879 -1.408473 -0.367314 0.951358 -0.289565 1.427135 0.054204 -0.529957 -0.875704 0.754950 1.792776 0.498198 -0.825710 0.061487 0.991762 -1.574089 -1.458230 1.482713 -1.487538 -1.124785 -1.691869 -1.671720 1.304414 -0.467133 0.663753 0.735486 0.358021 0.327232 1.462592 -1.670787 0.472697 1.068582 
-0.796478 -1.401436 -0.355764 0.332785 -0.289441 1.424672 0.052443 -0.531722 0.095837 1.556502 0.910320 -0.481298 -0.867273 -0.893990 -0.113647 0.782738 -1.185601 1.110521 -1.235594 1.169981 -0.392289 1.410625 1.542832 -0.162113 -0.794398 -1.554759 0.811838 0.829655 -1.235106 1.478080 0.927486 1.472965 
-0.808729 -1.410199 -0.374921 -0.258343 -0.289191 1.429426 0.037658 -0.526412 -0.847984 -0.425703 -0.531323 -0.660356 1.594945 0.132282 -0.251001 -1.202471 0.679019 -1.487927 -1.007904 0.987558 0.150183 0.194304 -1.071387 -0.672761 0.171731 -0.356095 1.337593 -1.435454 -1.392699 1.251196 0.359797 -1.784263 
-0.793492 -1.400381 -0.365117 -1.332851 -0.293743 1.434545 0.049038 -0.532671 1.338087 -1.272310 1.846399 1.126617 0.423909 1.397213 1.673389 -0.467726 0.849282 -1.395295 1.068390 -1.203212 -0.982916 -1.700528 -1.393033 -0.649649 1.024015 -0.203628 -0.258742 -0.654859 1.563756 1.404136 -0.919527 0.623476 
-0.803874 -1.400664 -0.367950 -0.362308 -0.291082 1.425976 0.045341 -0.522126 -1.701261 -1.230403 -1.361139 -0.103739 -0.478749 1.092697 1.064963 0.942081 -1.118755 1.353055 -1.477955 -0.038123 1.473979 1.497469 1.338940 -0.864694 1.538647 -0.209680 -0.200635 -0.427829 0.636286 1.206393 1.520469 -0.579957 
-0.801245 -1.399849 -0.372022 -0.078815 -0.289663 1.425018 0.044456 -0.535670 -1.001321 -1.022500 -0.949113 -1.044029 -1.174358 0.773960 -1.699681 1.390194 0.263801 0.918248 -1.600243 0.972466 1.046388 -0.369617 1.252168 -1.250570 1.554006 -0.554948 0.071348 0.696886 -1.331674 0.506848 -1.336423 0.222856 
-0.802045 -1.401830 -0.370692 0.703367 -0.296553 1.421775 0.060492 -0.523760 -0.312467 -0.053630 1.755842 -0.692486 -1.566643 1.303481 -1.319332 0.636681 0.934948 0.673777 0.242877 1.828606 -0.492054 1.491275 1.530006 1.092820 -1.094168 0.479383 0.135551 0.368968 0.553020 1.335358 0.068285 -1.569515 
-0.797090 -1.407662 -0.357272 -0.640057 -0.298853 1.415454 0.055422 -0.527566 1.913569 -0.846749 -0.244166 -0.867513 -0.938383 -0.388866 1.673722 1.342615 0.997068 1.618959 -0.602451 -0.375476 0.506363 0.553300 1.527624 -1.093700 0.813532 -0.561793 0.970117 0.032031 -0.936882 0.729935 0.907547 0.362474 
-0.798253 -1.403477 -0.373644 0.061754 -0.290789 1.425359 0.054515 -0.532649 0.276177 -1.427710 1.033932 1.571593 1.672050 -1.321708 1.316594 0.735545 1.636833 1.299875 0.864384 -0.888620 -0.866992 -0.105999 1.341982 -1.333368 -1.716501 0.561232 -0.750025 -1.568142 -1.033081 1.199510 1.657627 -1.217201 
-0.812926 -1.402934 -0.362476 -1.363135 -0.294361 1.425465 0.046862 -0.523466 -0.756669 -0.941096 -0.597237 0.136738 -0.824120 0.731637 0.708192 1.028062 -0.494022 0.503154 0.518308 -1.381811 -0.744868 1.597204 -0.934004 1.624621 -1.529319 -1.577127 -0.994200 -1.401017 -1.434040 -1.693148 0.499149 -0.172023 
-0.801608 -1.410339 -0.373401 -1.200144 -0.291651 1.429527 0.049741 -0.530297 0.293407 -1.147546 1.303609 0.841500 1.159418 -1.619709 0.748112 0.153070 -0.602492 -1.701021 -1.464583 0.745172 0.951675 0.805957 0.733800 1.531056 -0.752680 -0.452567 0.825386 1.776205 -0.210538 0.502709 -0.751744 0.556017 
-0.799549 -1.408068 -0.368926 -1.013747 -0.291692 1.421282 0.049474 -0.532579 -0.614810 0.428666 0.073668 1.663529 -0.181951 -1.323231 1.466317 -1.718185 0.650789 0.025123 -0.914960 -0.296968 1.388888 -0.546027 0.531377 0.468004 -1.132925 -1.046002 -0.153170 0.814832 -0.770033 -0.246406 -0.114537 0.647851 
-0.809408 -1.405444 -0.364009 -1.281053 -0.288546 1.421509 0.059313 -0.521233 -1.502164 -0.632502 -0.021115 -0.169390 -0.843107 1.649666 -0.092261 1.640759 0.067688 0.193002 0.944308 -1.000090 -0.427950 0.350054 -0.957850 -0.733340 0.718313 0.404011 1.151012 -1.434302 0.346439 1.333261 -1.416666 1.473447 
-0.808686 -1.396636 -0.365367 -0.909673 -0.294535 1.420552 0.057251 -0.525225 -0.433890 0.202948 0.750954 0.681016 1.726535 1.598219 -0.414515 -1.339845 -0.923902 0.762287 0.144940 1.366163 -1.034637 -1.193386 1.175228 0.487396 -0.195678 -0.469346 0.154425 -1.778613 0.164489 -0.143471 -0.107953 0.033269 
-0.794089 -1.397580 -0.352733 0.184700 -0.291969 1.416949 0.044898 -0.522808 -1.328185 -0.874806 0.024073 -1.374027 0.263109 1.498949 -1.383851 -1.768825 -1.281307 0.552378 -0.213486 1.525382 -1.433236 0.951634 0.668992 0.372638 1.071853 0.619110 0.467936 1.198904 -0.600813 -0.549917 1.667525 -1.670326 
-0.798930 -1.399236 -0.368696 0.200421 -0.284060 1.426315 0.049793 -0.522466 -0.691283 -0.958926 1.403892 0.556365 0.103104 0.119649 -0.739698 -0.173320 1.039271 0.731942 0.951458 1.098304 -1.461339 -0.652858 -0.551489 0.929936 -0.278795 -0.079575 0.625344 1.508460 1.069550 -1.124956 -1.070419 0.658072 
-0.812730 -1.399903 -0.360454 -0.167979 -0.294980 1.419332 0.057813 -0.531216 0.304101 -0.290293 -0.196364 1.426820 -1.142745 -0.221326 0.688733 -0.158311 1.502642 -1.481553 -1.302747 0.302745 1.096275 0.357032 -0.650982 -1.550300 -0.166013 0.832362 0.138988 -0.110215 0.872138 -0.049019 -1.346698 0.057571 
-0.798995 -1.410061 -0.371258 0.628944 -0.294032 1.415583 0.048023 -0.528859 1.311061 0.119096 1.034668 0.912230 0.098031 -0.134683 0.393805 1.222824 -0.263719 0.885704 1.391096 -0.410342 -1.169581 1.696258 1.194263 -0.179272 1.076668 1.294342 -0.422132 -1.730576 -1.307183 0.113697 0.043669 -0.615506 
-0.790910 -1.410923 -0.376345 -0.403364 -0.291689 1.420033 0.042519 -0.536970 1.346514 -0.493103 -1.208502 0.489951 -0.346344 -1.316642 1.204080 1.450793 -0.387888 0.929740 -1.617477 1.798724 0.229414 0.173974 -1.280845 -1.143972 1.446263 0.874834 -1.421069 1.135088 0.091495 -0.395869 0.517351 0.841541 
-0.792688 -1.384729 -0.359646 0.281368 -0.285910 1.428434 0.053597 -0.522727 0.886659 -0.347959 1.076064 -0.661191 0.294513 -1.689017 -0.468550 1.334491 -0.414186 -1.452325 0.046836 -1.531846 -1.639699 -0.468889 -1.328758 1.591472 1.278354 -1.569450 1.412467 -0.057221 -1.711408 0.455440 0.911296 -0.924961 
-0.784420 -1.411992 -0.358004 0.123409 -0.294337 1.420981 0.046887 -0.518190 -1.103788 1.374015 -0.082247 -0.575572 -0.947578 -0.767166 -1.170855 -1.708995 0.874454 1.320099 -0.776190 1.243124 -1.414698 0.559487 0.298723 0.208263 -1.122010 1.371388 -1.442371 0.064535 0.826197 -1.454068 1.796565 -0.810242 
-0.803227 -1.399440 -0.369256 0.345032 -0.292371 1.420168 0.052616 -0.527891 1.581407 0.423809 -0.493992 -1.099888 -1.272735 1.205780 -0.678702 0.131544 1.528319 -1.184708 -0.744584 1.327244 0.489079 0.984911 -1.323310 -0.821051 0.594962 0.347898 1.076212 1.049750 -1.644986 1.168510 -0.396659 -1.665093 
-0.809353 -1.402785 -0.377030 -0.920880 -0.298752 1.425502 0.049782 -0.523286 -1.070247 -0.812003 -1.072476 -0.930554 -0.695845 0.119138 1.149678 0.486366 0.336331 1.842869 0.402768 -0.860504 0.604379 -0.552621 -1.565695 -0.033271 -0.459092 -0.200998 1.592178 -0.711359 -0.159672 0.238209 0.792593 -1.384886 
-0.797936 -1.407062 -0.360891 1.331537 -0.296683 1.419548 0.051815 -0.528691 0.744184 1.192163 1.589888 -1.544731 0.260064 -1.592235 0.019752 -1.189025 1.557382 1.391319 0.090908 -1.287979 -0.265843 -0.956900 -0.850482 -0.956291 1.185596 -0.622615 1.290082 -0.117499 1.552832 -0.541808 -0.103757 -0.990125 
-0.794726 -1.398125 -0.386155 -0.969392 -0.304243 1.422187 0.054778 -0.525973 -0.147992 -0.841151 -0.523762 -1.017580 -0.555925 -1.772663 0.663346 -1.612073 0.506740 1.322429 1.588183 0.386391 -0.783078 -0.242808 0.400665 -0.807954 -0.417928 1.514185 -1.179007 0.672464 0.040681 1.087470 1.158759 1.391067 
-0.798085 -1.399548 -0.377905 -0.868516 -0.295472 1.417960 0.050628 -0.536063 1.550468 -0.591772 0.628710 1.178413 -0.812011 0.315986 -1.011930 1.194920 0.976868 -0.375335 0.433921 -1.328914 1.342060 1.156008 1.507568 -0.866365 -0.912471 0.005538 -0.422034 -1.567695 -1.594624 -0.157001 -0.934707 0.289621 
